xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
1963.5	1964.5	1964 1995	année	1964	année	1995	4	240
1964.5	1965.5	1965 1995	année	1965	année	1995	4	291
1965.5	1966.5	1966 1995	année	1966	année	1995	4	342
1966.5	1967.5	1967 1995	année	1967	année	1995	4	393
1967.5	1968.5	1968 1995	année	1968	année	1995	4	444
1968.5	1969.5	1969 1995	année	1969	année	1995	4	495
1969.5	1970.5	1970 1995	année	1970	année	1995	4	546
1970.5	1971.5	1971 1995	année	1971	année	1995	4	597
1971.5	1972.5	1972 1995	année	1972	année	1995	4	648
1972.5	1973.5	1973 1995	année	1973	année	1995	4	699
1973.5	1974.5	1974 1995	année	1974	année	1995	4	750
1974.5	1975.5	1975 1995	année	1975	année	1995	4	801
1975.5	1976.5	1976 1995	année	1976	année	1995	4	852
1976.5	1977.5	1977 1995	année	1977	année	1995	4	903
1977.5	1978.5	1978 1995	année	1978	année	1995	4	954
1978.5	1979.5	1979 1995	année	1979	année	1995	4	1005
1979.5	1980.5	1980 1995	année	1980	année	1995	4	1056
1980.5	1981.5	1981 1995	année	1981	année	1995	4	1107
1981.5	1982.5	1982 1995	année	1982	année	1995	4	1158
1982.5	1983.5	1983 1995	année	1983	année	1995	4	1209
1983.5	1984.5	1984 1995	année	1984	année	1995	4	1260
1984.5	1985.5	1985 1995	année	1985	année	1995	4	1311
1985.5	1986.5	1986 1995	année	1986	année	1995	4	1362
1986.5	1987.5	1987 1995	année	1987	année	1995	4	1413
1987.5	1988.5	1988 1995	année	1988	année	1995	4	1464
1988.5	1989.5	1989 1995	année	1989	année	1995	4	1515
1989.5	1990.5	1990 1995	année	1990	année	1995	4	1566
1990.5	1991.5	1991 1995	année	1991	année	1995	4	1617
1991.5	1992.5	1992 1995	année	1992	année	1995	4	1668
1992.5	1993.5	1993 1995	année	1993	année	1995	4	1719
1993.5	1994.5	1994 1995	année	1994	année	1995	4	1770
1994.5	1995.5	1	année	1995	année	1995	4	1
1995.5	1996.5	1996 1995	année	1996	année	1995	4	1873
1996.5	1997.5	1997 1995	année	1997	année	1995	4	1924
1997.5	1998.5	1998 1995	année	1998	année	1995	4	1975
1998.5	1999.5	1999 1995	année	1999	année	1995	4	2026
1999.5	2000.5	2000 1995	année	2000	année	1995	4	2077
2000.5	2001.5	2001 1995	année	2001	année	1995	4	2128
2001.5	2002.5	2002 1995	année	2002	année	1995	4	2179
2002.5	2003.5	2003 1995	année	2003	année	1995	4	2230
2003.5	2004.5	2004 1995	année	2004	année	1995	4	2281
2004.5	2005.5	2005 1995	année	2005	année	1995	4	2332
2005.5	2006.5	2006 1995	année	2006	année	1995	4	2383
2006.5	2007.5	2007 1995	année	2007	année	1995	4	2434
2007.5	2008.5	2008 1995	année	2008	année	1995	4	2485
2008.5	2009.5	2009 1995	année	2009	année	1995	4	2536
2009.5	2010.5	2010 1995	année	2010	année	1995	4	2587
2010.5	2011.5	2011 1995	année	2011	année	1995	4	2638
1959.5	1960.5	1960 1996	année	1960	année	1996	4	37
1960.5	1961.5	1961 1996	année	1961	année	1996	4	88
1961.5	1962.5	1962 1996	année	1962	année	1996	4	139
1962.5	1963.5	1963 1996	année	1963	année	1996	4	190
1963.5	1964.5	1964 1996	année	1964	année	1996	4	241
1964.5	1965.5	1965 1996	année	1965	année	1996	4	292
1965.5	1966.5	1966 1996	année	1966	année	1996	4	343
1966.5	1967.5	1967 1996	année	1967	année	1996	4	394
1967.5	1968.5	1968 1996	année	1968	année	1996	4	445
1968.5	1969.5	1969 1996	année	1969	année	1996	4	496
1969.5	1970.5	1970 1996	année	1970	année	1996	4	547
1970.5	1971.5	1971 1996	année	1971	année	1996	4	598
1971.5	1972.5	1972 1996	année	1972	année	1996	4	649
1972.5	1973.5	1973 1996	année	1973	année	1996	4	700
1973.5	1974.5	1974 1996	année	1974	année	1996	4	751
1974.5	1975.5	1975 1996	année	1975	année	1996	4	802
1975.5	1976.5	1976 1996	année	1976	année	1996	4	853
1976.5	1977.5	1977 1996	année	1977	année	1996	4	904
1977.5	1978.5	1978 1996	année	1978	année	1996	4	955
1978.5	1979.5	1979 1996	année	1979	année	1996	4	1006
1979.5	1980.5	1980 1996	année	1980	année	1996	4	1057
1980.5	1981.5	1981 1996	année	1981	année	1996	4	1108
1981.5	1982.5	1982 1996	année	1982	année	1996	4	1159
1982.5	1983.5	1983 1996	année	1983	année	1996	4	1210
1983.5	1984.5	1984 1996	année	1984	année	1996	4	1261
1984.5	1985.5	1985 1996	année	1985	année	1996	4	1312
1985.5	1986.5	1986 1996	année	1986	année	1996	4	1363
1986.5	1987.5	1987 1996	année	1987	année	1996	4	1414
1987.5	1988.5	1988 1996	année	1988	année	1996	4	1465
1988.5	1989.5	1989 1996	année	1989	année	1996	4	1516
1989.5	1990.5	1990 1996	année	1990	année	1996	4	1567
1990.5	1991.5	1991 1996	année	1991	année	1996	4	1618
1991.5	1992.5	1992 1996	année	1992	année	1996	4	1669
1992.5	1993.5	1993 1996	année	1993	année	1996	4	1720
1993.5	1994.5	1994 1996	année	1994	année	1996	4	1771
1994.5	1995.5	1995 1996	année	1995	année	1996	4	1822
1995.5	1996.5	1	année	1996	année	1996	4	1
1996.5	1997.5	1997 1996	année	1997	année	1996	4	1925
1997.5	1998.5	1998 1996	année	1998	année	1996	4	1976
1998.5	1999.5	1999 1996	année	1999	année	1996	4	2027
1999.5	2000.5	2000 1996	année	2000	année	1996	4	2078
2000.5	2001.5	2001 1996	année	2001	année	1996	4	2129
2001.5	2002.5	2002 1996	année	2002	année	1996	4	2180
2002.5	2003.5	2003 1996	année	2003	année	1996	4	2231
2003.5	2004.5	2004 1996	année	2004	année	1996	4	2282
2004.5	2005.5	2005 1996	année	2005	année	1996	4	2333
2005.5	2006.5	2006 1996	année	2006	année	1996	4	2384
2006.5	2007.5	2007 1996	année	2007	année	1996	4	2435
2007.5	2008.5	2008 1996	année	2008	année	1996	4	2486
2008.5	2009.5	2009 1996	année	2009	année	1996	4	2537
2009.5	2010.5	2010 1996	année	2010	année	1996	4	2588
2010.5	2011.5	2011 1996	année	2011	année	1996	4	2639
1959.5	1960.5	1960 1997	année	1960	année	1997	4	38
1960.5	1961.5	1961 1997	année	1961	année	1997	4	89
1961.5	1962.5	1962 1997	année	1962	année	1997	4	140
1962.5	1963.5	1963 1997	année	1963	année	1997	4	191
1963.5	1964.5	1964 1997	année	1964	année	1997	4	242
1964.5	1965.5	1965 1997	année	1965	année	1997	4	293
1965.5	1966.5	1966 1997	année	1966	année	1997	4	344
1966.5	1967.5	1967 1997	année	1967	année	1997	4	395
1967.5	1968.5	1968 1997	année	1968	année	1997	4	446
1968.5	1969.5	1969 1997	année	1969	année	1997	4	497
1969.5	1970.5	1970 1997	année	1970	année	1997	4	548
1970.5	1971.5	1971 1997	année	1971	année	1997	4	599
1971.5	1972.5	1972 1997	année	1972	année	1997	4	650
1972.5	1973.5	1973 1997	année	1973	année	1997	4	701
1973.5	1974.5	1974 1997	année	1974	année	1997	4	752
1974.5	1975.5	1975 1997	année	1975	année	1997	4	803
1975.5	1976.5	1976 1997	année	1976	année	1997	4	854
1976.5	1977.5	1977 1997	année	1977	année	1997	4	905
1977.5	1978.5	1978 1997	année	1978	année	1997	4	956
1978.5	1979.5	1979 1997	année	1979	année	1997	4	1007
1979.5	1980.5	1980 1997	année	1980	année	1997	4	1058
1980.5	1981.5	1981 1997	année	1981	année	1997	4	1109
1981.5	1982.5	1982 1997	année	1982	année	1997	4	1160
1982.5	1983.5	1983 1997	année	1983	année	1997	4	1211
1983.5	1984.5	1984 1997	année	1984	année	1997	4	1262
1984.5	1985.5	1985 1997	année	1985	année	1997	4	1313
1985.5	1986.5	1986 1997	année	1986	année	1997	4	1364
1986.5	1987.5	1987 1997	année	1987	année	1997	4	1415
1987.5	1988.5	1988 1997	année	1988	année	1997	4	1466
1988.5	1989.5	1989 1997	année	1989	année	1997	4	1517
1989.5	1990.5	1990 1997	année	1990	année	1997	4	1568
1990.5	1991.5	1991 1997	année	1991	année	1997	4	1619
1991.5	1992.5	1992 1997	année	1992	année	1997	4	1670
1992.5	1993.5	1993 1997	année	1993	année	1997	4	1721
1993.5	1994.5	1994 1997	année	1994	année	1997	4	1772
1994.5	1995.5	1995 1997	année	1995	année	1997	4	1823
1995.5	1996.5	1996 1997	année	1996	année	1997	4	1874
1996.5	1997.5	1	année	1997	année	1997	4	1
1997.5	1998.5	1998 1997	année	1998	année	1997	4	1977
1998.5	1999.5	1999 1997	année	1999	année	1997	4	2028
1999.5	2000.5	2000 1997	année	2000	année	1997	4	2079
2000.5	2001.5	2001 1997	année	2001	année	1997	4	2130
2001.5	2002.5	2002 1997	année	2002	année	1997	4	2181
2002.5	2003.5	2003 1997	année	2003	année	1997	4	2232
2003.5	2004.5	2004 1997	année	2004	année	1997	4	2283
2004.5	2005.5	2005 1997	année	2005	année	1997	4	2334
2005.5	2006.5	2006 1997	année	2006	année	1997	4	2385
2006.5	2007.5	2007 1997	année	2007	année	1997	4	2436
2007.5	2008.5	2008 1997	année	2008	année	1997	4	2487
2008.5	2009.5	2009 1997	année	2009	année	1997	4	2538
2009.5	2010.5	2010 1997	année	2010	année	1997	4	2589
2010.5	2011.5	2011 1997	année	2011	année	1997	4	2640
1959.5	1960.5	1960 1998	année	1960	année	1998	4	39
1960.5	1961.5	1961 1998	année	1961	année	1998	4	90
1961.5	1962.5	1962 1998	année	1962	année	1998	4	141
1962.5	1963.5	1963 1998	année	1963	année	1998	4	192
1963.5	1964.5	1964 1998	année	1964	année	1998	4	243
1964.5	1965.5	1965 1998	année	1965	année	1998	4	294
1965.5	1966.5	1966 1998	année	1966	année	1998	4	345
1966.5	1967.5	1967 1998	année	1967	année	1998	4	396
1967.5	1968.5	1968 1998	année	1968	année	1998	4	447
1968.5	1969.5	1969 1998	année	1969	année	1998	4	498
1969.5	1970.5	1970 1998	année	1970	année	1998	4	549
1970.5	1971.5	1971 1998	année	1971	année	1998	4	600
1971.5	1972.5	1972 1998	année	1972	année	1998	4	651
1972.5	1973.5	1973 1998	année	1973	année	1998	4	702
1973.5	1974.5	1974 1998	année	1974	année	1998	4	753
1974.5	1975.5	1975 1998	année	1975	année	1998	4	804
1975.5	1976.5	1976 1998	année	1976	année	1998	4	855
1976.5	1977.5	1977 1998	année	1977	année	1998	4	906
1977.5	1978.5	1978 1998	année	1978	année	1998	4	957
1978.5	1979.5	1979 1998	année	1979	année	1998	4	1008
1979.5	1980.5	1980 1998	année	1980	année	1998	4	1059
1980.5	1981.5	1981 1998	année	1981	année	1998	4	1110
1981.5	1982.5	1982 1998	année	1982	année	1998	4	1161
1982.5	1983.5	1983 1998	année	1983	année	1998	4	1212
1983.5	1984.5	1984 1998	année	1984	année	1998	4	1263
1984.5	1985.5	1985 1998	année	1985	année	1998	4	1314
1985.5	1986.5	1986 1998	année	1986	année	1998	4	1365
1986.5	1987.5	1987 1998	année	1987	année	1998	4	1416
1987.5	1988.5	1988 1998	année	1988	année	1998	4	1467
1988.5	1989.5	1989 1998	année	1989	année	1998	4	1518
1989.5	1990.5	1990 1998	année	1990	année	1998	4	1569
1990.5	1991.5	1991 1998	année	1991	année	1998	4	1620
1991.5	1992.5	1992 1998	année	1992	année	1998	4	1671
1992.5	1993.5	1993 1998	année	1993	année	1998	4	1722
1993.5	1994.5	1994 1998	année	1994	année	1998	4	1773
1994.5	1995.5	1995 1998	année	1995	année	1998	4	1824
1995.5	1996.5	1996 1998	année	1996	année	1998	4	1875
1996.5	1997.5	1997 1998	année	1997	année	1998	4	1926
1997.5	1998.5	1	année	1998	année	1998	4	1
1998.5	1999.5	1999 1998	année	1999	année	1998	4	2029
1999.5	2000.5	2000 1998	année	2000	année	1998	4	2080
2000.5	2001.5	2001 1998	année	2001	année	1998	4	2131
2001.5	2002.5	2002 1998	année	2002	année	1998	4	2182
2002.5	2003.5	2003 1998	année	2003	année	1998	4	2233
2003.5	2004.5	2004 1998	année	2004	année	1998	4	2284
2004.5	2005.5	2005 1998	année	2005	année	1998	4	2335
2005.5	2006.5	2006 1998	année	2006	année	1998	4	2386
2006.5	2007.5	2007 1998	année	2007	année	1998	4	2437
2007.5	2008.5	2008 1998	année	2008	année	1998	4	2488
2008.5	2009.5	2009 1998	année	2009	année	1998	4	2539
2009.5	2010.5	2010 1998	année	2010	année	1998	4	2590
2010.5	2011.5	2011 1998	année	2011	année	1998	4	2641
1959.5	1960.5	1960 1999	année	1960	année	1999	4	40
1960.5	1961.5	1961 1999	année	1961	année	1999	4	91
1961.5	1962.5	1962 1999	année	1962	année	1999	4	142
1962.5	1963.5	1963 1999	année	1963	année	1999	4	193
1963.5	1964.5	1964 1999	année	1964	année	1999	4	244
1964.5	1965.5	1965 1999	année	1965	année	1999	4	295
1965.5	1966.5	1966 1999	année	1966	année	1999	4	346
1966.5	1967.5	1967 1999	année	1967	année	1999	4	397
1967.5	1968.5	1968 1999	année	1968	année	1999	4	448
1968.5	1969.5	1969 1999	année	1969	année	1999	4	499
1969.5	1970.5	1970 1999	année	1970	année	1999	4	550
1970.5	1971.5	1971 1999	année	1971	année	1999	4	601
1971.5	1972.5	1972 1999	année	1972	année	1999	4	652
1972.5	1973.5	1973 1999	année	1973	année	1999	4	703
1973.5	1974.5	1974 1999	année	1974	année	1999	4	754
1974.5	1975.5	1975 1999	année	1975	année	1999	4	805
1975.5	1976.5	1976 1999	année	1976	année	1999	4	856
1976.5	1977.5	1977 1999	année	1977	année	1999	4	907
1977.5	1978.5	1978 1999	année	1978	année	1999	4	958
1978.5	1979.5	1979 1999	année	1979	année	1999	4	1009
1979.5	1980.5	1980 1999	année	1980	année	1999	4	1060
1980.5	1981.5	1981 1999	année	1981	année	1999	4	1111
1981.5	1982.5	1982 1999	année	1982	année	1999	4	1162
1982.5	1983.5	1983 1999	année	1983	année	1999	4	1213
1983.5	1984.5	1984 1999	année	1984	année	1999	4	1264
1984.5	1985.5	1985 1999	année	1985	année	1999	4	1315
1985.5	1986.5	1986 1999	année	1986	année	1999	4	1366
1986.5	1987.5	1987 1999	année	1987	année	1999	4	1417
1987.5	1988.5	1988 1999	année	1988	année	1999	4	1468
1988.5	1989.5	1989 1999	année	1989	année	1999	4	1519
1989.5	1990.5	1990 1999	année	1990	année	1999	4	1570
1990.5	1991.5	1991 1999	année	1991	année	1999	4	1621
1991.5	1992.5	1992 1999	année	1992	année	1999	4	1672
1992.5	1993.5	1993 1999	année	1993	année	1999	4	1723
1993.5	1994.5	1994 1999	année	1994	année	1999	4	1774
1994.5	1995.5	1995 1999	année	1995	année	1999	4	1825
1995.5	1996.5	1996 1999	année	1996	année	1999	4	1876
1996.5	1997.5	1997 1999	année	1997	année	1999	4	1927
1997.5	1998.5	1998 1999	année	1998	année	1999	4	1978
1998.5	1999.5	1	année	1999	année	1999	4	1
1999.5	2000.5	2000 1999	année	2000	année	1999	4	2081
2000.5	2001.5	2001 1999	année	2001	année	1999	4	2132
2001.5	2002.5	2002 1999	année	2002	année	1999	4	2183
2002.5	2003.5	2003 1999	année	2003	année	1999	4	2234
2003.5	2004.5	2004 1999	année	2004	année	1999	4	2285
2004.5	2005.5	2005 1999	année	2005	année	1999	4	2336
2005.5	2006.5	2006 1999	année	2006	année	1999	4	2387
2006.5	2007.5	2007 1999	année	2007	année	1999	4	2438
2007.5	2008.5	2008 1999	année	2008	année	1999	4	2489
2008.5	2009.5	2009 1999	année	2009	année	1999	4	2540
2009.5	2010.5	2010 1999	année	2010	année	1999	4	2591
2010.5	2011.5	2011 1999	année	2011	année	1999	4	2642
1959.5	1960.5	1960 2000	année	1960	année	2000	4	41
1960.5	1961.5	1961 2000	année	1961	année	2000	4	92
1961.5	1962.5	1962 2000	année	1962	année	2000	4	143
1962.5	1963.5	1963 2000	année	1963	année	2000	4	194
1963.5	1964.5	1964 2000	année	1964	année	2000	4	245
1964.5	1965.5	1965 2000	année	1965	année	2000	4	296
1965.5	1966.5	1966 2000	année	1966	année	2000	4	347
1966.5	1967.5	1967 2000	année	1967	année	2000	4	398
1967.5	1968.5	1968 2000	année	1968	année	2000	4	449
1968.5	1969.5	1969 2000	année	1969	année	2000	4	500
1969.5	1970.5	1970 2000	année	1970	année	2000	4	551
1970.5	1971.5	1971 2000	année	1971	année	2000	4	602
1971.5	1972.5	1972 2000	année	1972	année	2000	4	653
1972.5	1973.5	1973 2000	année	1973	année	2000	4	704
1973.5	1974.5	1974 2000	année	1974	année	2000	4	755
1974.5	1975.5	1975 2000	année	1975	année	2000	4	806
1975.5	1976.5	1976 2000	année	1976	année	2000	4	857
1976.5	1977.5	1977 2000	année	1977	année	2000	4	908
1977.5	1978.5	1978 2000	année	1978	année	2000	4	959
1978.5	1979.5	1979 2000	année	1979	année	2000	4	1010
1979.5	1980.5	1980 2000	année	1980	année	2000	4	1061
1980.5	1981.5	1981 2000	année	1981	année	2000	4	1112
1981.5	1982.5	1982 2000	année	1982	année	2000	4	1163
1982.5	1983.5	1983 2000	année	1983	année	2000	4	1214
1983.5	1984.5	1984 2000	année	1984	année	2000	4	1265
1984.5	1985.5	1985 2000	année	1985	année	2000	4	1316
1985.5	1986.5	1986 2000	année	1986	année	2000	4	1367
1986.5	1987.5	1987 2000	année	1987	année	2000	4	1418
1987.5	1988.5	1988 2000	année	1988	année	2000	4	1469
1988.5	1989.5	1989 2000	année	1989	année	2000	4	1520
1989.5	1990.5	1990 2000	année	1990	année	2000	4	1571
1990.5	1991.5	1991 2000	année	1991	année	2000	4	1622
1991.5	1992.5	1992 2000	année	1992	année	2000	4	1673
1992.5	1993.5	1993 2000	année	1993	année	2000	4	1724
1993.5	1994.5	1994 2000	année	1994	année	2000	4	1775
1994.5	1995.5	1995 2000	année	1995	année	2000	4	1826
1995.5	1996.5	1996 2000	année	1996	année	2000	4	1877
1996.5	1997.5	1997 2000	année	1997	année	2000	4	1928
1997.5	1998.5	1998 2000	année	1998	année	2000	4	1979
1998.5	1999.5	1999 2000	année	1999	année	2000	4	2030
1999.5	2000.5	1	année	2000	année	2000	4	1
2000.5	2001.5	2001 2000	année	2001	année	2000	4	2133
2001.5	2002.5	2002 2000	année	2002	année	2000	4	2184
2002.5	2003.5	2003 2000	année	2003	année	2000	4	2235
2003.5	2004.5	2004 2000	année	2004	année	2000	4	2286
2004.5	2005.5	2005 2000	année	2005	année	2000	4	2337
2005.5	2006.5	2006 2000	année	2006	année	2000	4	2388
2006.5	2007.5	2007 2000	année	2007	année	2000	4	2439
2007.5	2008.5	2008 2000	année	2008	année	2000	4	2490
2008.5	2009.5	2009 2000	année	2009	année	2000	4	2541
2009.5	2010.5	2010 2000	année	2010	année	2000	4	2592
2010.5	2011.5	2011 2000	année	2011	année	2000	4	2643
1959.5	1960.5	1960 2001	année	1960	année	2001	4	42
1960.5	1961.5	1961 2001	année	1961	année	2001	4	93
1961.5	1962.5	1962 2001	année	1962	année	2001	4	144
1962.5	1963.5	1963 2001	année	1963	année	2001	4	195
1963.5	1964.5	1964 2001	année	1964	année	2001	4	246
1964.5	1965.5	1965 2001	année	1965	année	2001	4	297
1965.5	1966.5	1966 2001	année	1966	année	2001	4	348
1966.5	1967.5	1967 2001	année	1967	année	2001	4	399
1967.5	1968.5	1968 2001	année	1968	année	2001	4	450
1968.5	1969.5	1969 2001	année	1969	année	2001	4	501
1969.5	1970.5	1970 2001	année	1970	année	2001	4	552
1970.5	1971.5	1971 2001	année	1971	année	2001	4	603
1971.5	1972.5	1972 2001	année	1972	année	2001	4	654
1972.5	1973.5	1973 2001	année	1973	année	2001	4	705
1973.5	1974.5	1974 2001	année	1974	année	2001	4	756
1974.5	1975.5	1975 2001	année	1975	année	2001	4	807
1975.5	1976.5	1976 2001	année	1976	année	2001	4	858
1976.5	1977.5	1977 2001	année	1977	année	2001	4	909
1977.5	1978.5	1978 2001	année	1978	année	2001	4	960
1978.5	1979.5	1979 2001	année	1979	année	2001	4	1011
1979.5	1980.5	1980 2001	année	1980	année	2001	4	1062
1980.5	1981.5	1981 2001	année	1981	année	2001	4	1113
1981.5	1982.5	1982 2001	année	1982	année	2001	4	1164
1982.5	1983.5	1983 2001	année	1983	année	2001	4	1215
1983.5	1984.5	1984 2001	année	1984	année	2001	4	1266
1984.5	1985.5	1985 2001	année	1985	année	2001	4	1317
1985.5	1986.5	1986 2001	année	1986	année	2001	4	1368
1986.5	1987.5	1987 2001	année	1987	année	2001	4	1419
1987.5	1988.5	1988 2001	année	1988	année	2001	4	1470
1988.5	1989.5	1989 2001	année	1989	année	2001	4	1521
1989.5	1990.5	1990 2001	année	1990	année	2001	4	1572
1990.5	1991.5	1991 2001	année	1991	année	2001	4	1623
1991.5	1992.5	1992 2001	année	1992	année	2001	4	1674
1992.5	1993.5	1993 2001	année	1993	année	2001	4	1725
1993.5	1994.5	1994 2001	année	1994	année	2001	4	1776
1994.5	1995.5	1995 2001	année	1995	année	2001	4	1827
1995.5	1996.5	1996 2001	année	1996	année	2001	4	1878
1996.5	1997.5	1997 2001	année	1997	année	2001	4	1929
1997.5	1998.5	1998 2001	année	1998	année	2001	4	1980
1998.5	1999.5	1999 2001	année	1999	année	2001	4	2031
1999.5	2000.5	2000 2001	année	2000	année	2001	4	2082
2000.5	2001.5	1	année	2001	année	2001	4	1
2001.5	2002.5	2002 2001	année	2002	année	2001	4	2185
2002.5	2003.5	2003 2001	année	2003	année	2001	4	2236
2003.5	2004.5	2004 2001	année	2004	année	2001	4	2287
2004.5	2005.5	2005 2001	année	2005	année	2001	4	2338
2005.5	2006.5	2006 2001	année	2006	année	2001	4	2389
2006.5	2007.5	2007 2001	année	2007	année	2001	4	2440
2007.5	2008.5	2008 2001	année	2008	année	2001	4	2491
2008.5	2009.5	2009 2001	année	2009	année	2001	4	2542
2009.5	2010.5	2010 2001	année	2010	année	2001	4	2593
2010.5	2011.5	2011 2001	année	2011	année	2001	4	2644
1959.5	1960.5	1960 2002	année	1960	année	2002	4	43
1960.5	1961.5	1961 2002	année	1961	année	2002	4	94
1961.5	1962.5	1962 2002	année	1962	année	2002	4	145
1962.5	1963.5	1963 2002	année	1963	année	2002	4	196
1963.5	1964.5	1964 2002	année	1964	année	2002	4	247
1964.5	1965.5	1965 2002	année	1965	année	2002	4	298
1965.5	1966.5	1966 2002	année	1966	année	2002	4	349
1966.5	1967.5	1967 2002	année	1967	année	2002	4	400
1967.5	1968.5	1968 2002	année	1968	année	2002	4	451
1968.5	1969.5	1969 2002	année	1969	année	2002	4	502
1969.5	1970.5	1970 2002	année	1970	année	2002	4	553
1970.5	1971.5	1971 2002	année	1971	année	2002	4	604
1971.5	1972.5	1972 2002	année	1972	année	2002	4	655
1972.5	1973.5	1973 2002	année	1973	année	2002	4	706
1973.5	1974.5	1974 2002	année	1974	année	2002	4	757
1974.5	1975.5	1975 2002	année	1975	année	2002	4	808
1975.5	1976.5	1976 2002	année	1976	année	2002	4	859
1976.5	1977.5	1977 2002	année	1977	année	2002	4	910
1977.5	1978.5	1978 2002	année	1978	année	2002	4	961
1978.5	1979.5	1979 2002	année	1979	année	2002	4	1012
1979.5	1980.5	1980 2002	année	1980	année	2002	4	1063
1980.5	1981.5	1981 2002	année	1981	année	2002	4	1114
1981.5	1982.5	1982 2002	année	1982	année	2002	4	1165
1982.5	1983.5	1983 2002	année	1983	année	2002	4	1216
1983.5	1984.5	1984 2002	année	1984	année	2002	4	1267
1984.5	1985.5	1985 2002	année	1985	année	2002	4	1318
1985.5	1986.5	1986 2002	année	1986	année	2002	4	1369
1986.5	1987.5	1987 2002	année	1987	année	2002	4	1420
1987.5	1988.5	1988 2002	année	1988	année	2002	4	1471
1988.5	1989.5	1989 2002	année	1989	année	2002	4	1522
1989.5	1990.5	1990 2002	année	1990	année	2002	4	1573
1990.5	1991.5	1991 2002	année	1991	année	2002	4	1624
1991.5	1992.5	1992 2002	année	1992	année	2002	4	1675
1992.5	1993.5	1993 2002	année	1993	année	2002	4	1726
1993.5	1994.5	1994 2002	année	1994	année	2002	4	1777
1994.5	1995.5	1995 2002	année	1995	année	2002	4	1828
1995.5	1996.5	1996 2002	année	1996	année	2002	4	1879
1996.5	1997.5	1997 2002	année	1997	année	2002	4	1930
1997.5	1998.5	1998 2002	année	1998	année	2002	4	1981
1998.5	1999.5	1999 2002	année	1999	année	2002	4	2032
1999.5	2000.5	2000 2002	année	2000	année	2002	4	2083
2000.5	2001.5	2001 2002	année	2001	année	2002	4	2134
2001.5	2002.5	1	année	2002	année	2002	4	1
2002.5	2003.5	2003 2002	année	2003	année	2002	4	2237
2003.5	2004.5	2004 2002	année	2004	année	2002	4	2288
2004.5	2005.5	2005 2002	année	2005	année	2002	4	2339
2005.5	2006.5	2006 2002	année	2006	année	2002	4	2390
2006.5	2007.5	2007 2002	année	2007	année	2002	4	2441
2007.5	2008.5	2008 2002	année	2008	année	2002	4	2492
2008.5	2009.5	2009 2002	année	2009	année	2002	4	2543
2009.5	2010.5	2010 2002	année	2010	année	2002	4	2594
2010.5	2011.5	2011 2002	année	2011	année	2002	4	2645
1959.5	1960.5	1960 2003	année	1960	année	2003	4	44
1960.5	1961.5	1961 2003	année	1961	année	2003	4	95
1961.5	1962.5	1962 2003	année	1962	année	2003	4	146
1962.5	1963.5	1963 2003	année	1963	année	2003	4	197
1963.5	1964.5	1964 2003	année	1964	année	2003	4	248
1964.5	1965.5	1965 2003	année	1965	année	2003	4	299
1965.5	1966.5	1966 2003	année	1966	année	2003	4	350
1966.5	1967.5	1967 2003	année	1967	année	2003	4	401
1967.5	1968.5	1968 2003	année	1968	année	2003	4	452
1968.5	1969.5	1969 2003	année	1969	année	2003	4	503
1969.5	1970.5	1970 2003	année	1970	année	2003	4	554
1970.5	1971.5	1971 2003	année	1971	année	2003	4	605
1971.5	1972.5	1972 2003	année	1972	année	2003	4	656
1972.5	1973.5	1973 2003	année	1973	année	2003	4	707
1973.5	1974.5	1974 2003	année	1974	année	2003	4	758
1974.5	1975.5	1975 2003	année	1975	année	2003	4	809
1975.5	1976.5	1976 2003	année	1976	année	2003	4	860
1976.5	1977.5	1977 2003	année	1977	année	2003	4	911
1977.5	1978.5	1978 2003	année	1978	année	2003	4	962
1978.5	1979.5	1979 2003	année	1979	année	2003	4	1013
1979.5	1980.5	1980 2003	année	1980	année	2003	4	1064
1980.5	1981.5	1981 2003	année	1981	année	2003	4	1115
1981.5	1982.5	1982 2003	année	1982	année	2003	4	1166
1982.5	1983.5	1983 2003	année	1983	année	2003	4	1217
1983.5	1984.5	1984 2003	année	1984	année	2003	4	1268
1984.5	1985.5	1985 2003	année	1985	année	2003	4	1319
1985.5	1986.5	1986 2003	année	1986	année	2003	4	1370
1986.5	1987.5	1987 2003	année	1987	année	2003	4	1421
1987.5	1988.5	1988 2003	année	1988	année	2003	4	1472
1988.5	1989.5	1989 2003	année	1989	année	2003	4	1523
1989.5	1990.5	1990 2003	année	1990	année	2003	4	1574
1990.5	1991.5	1991 2003	année	1991	année	2003	4	1625
1991.5	1992.5	1992 2003	année	1992	année	2003	4	1676
1992.5	1993.5	1993 2003	année	1993	année	2003	4	1727
1993.5	1994.5	1994 2003	année	1994	année	2003	4	1778
1994.5	1995.5	1995 2003	année	1995	année	2003	4	1829
1995.5	1996.5	1996 2003	année	1996	année	2003	4	1880
1996.5	1997.5	1997 2003	année	1997	année	2003	4	1931
1997.5	1998.5	1998 2003	année	1998	année	2003	4	1982
1998.5	1999.5	1999 2003	année	1999	année	2003	4	2033
1999.5	2000.5	2000 2003	année	2000	année	2003	4	2084
2000.5	2001.5	2001 2003	année	2001	année	2003	4	2135
2001.5	2002.5	2002 2003	année	2002	année	2003	4	2186
2002.5	2003.5	1	année	2003	année	2003	4	1
